103:462|6d19640c-0819-4216-8509-13230f686b5e,('FSM', '21293771', '21294411', ('103:462|6d19640c-0819-4216-8509-13230f686b5e', 'uLTRA', '-', '359', '3', '2', '0', 'NNC', 'CA-AG:GT-AG:GT-AG', '21293846-21293849:21293874-21294053:21294161-21294230', 'NA', '2R', '21293771', '21294405', '0'))
99:1744|55b4d6bf-5872-41c3-a2ba-449e5ebaaba5,('FSM', '29220184', '29222113', ('99:1744|55b4d6bf-5872-41c3-a2ba-449e5ebaaba5', 'uLTRA', '-', '1645', '4', '3', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:AA-TT', '29220200-29220269:29220308-29220429:29220579-29220642:29222109-29222201', 'NA', '3R', '29220184', '29222205', '0'))
108:855|c66119b8-3de3-41e0-b264-5501e7f78847,('FSM', '24057857', '24059472', ('108:855|c66119b8-3de3-41e0-b264-5501e7f78847', 'uLTRA', '-', '747', '4', '3', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:GT-AA', '24057906-24058483:24058691-24058931:24059133-24059195:24059282-24059287', 'NA', '2R', '24057857', '24059487', '0'))
109:407|75ee5980-9916-4303-a054-96280697c227,('FSM', '21293773', '21294409', ('109:407|75ee5980-9916-4303-a054-96280697c227', 'uLTRA', '-', '298', '2', '1', '0', 'NNC', 'CA-AG:GT-AG', '21293846-21294053:21294161-21294230', 'NA', '2R', '21293773', '21294405', '0'))
106:351|1be747a7-c19d-4af0-8adb-fc61fb34c4a7,('FSM', '29715091', '29715375', ('106:351|1be747a7-c19d-4af0-8adb-fc61fb34c4a7', 'uLTRA', '-', '245', '1', '0', '0', 'NNC', 'GT-TT', '29715204-29715243', 'NA', '3R', '29715089', '29715375', '16'))
108:688|341d72a1-6de9-4e2e-a71f-a3e5a1c1e03f,('FSM', '11112272', '11113590', ('108:688|341d72a1-6de9-4e2e-a71f-a3e5a1c1e03f', 'uLTRA', '-', '580', '2', '0', '0', 'NNC', 'TA-TT:CA-AT', '11112317-11112354:11112922-11113647', 'NA', '3L', '11112308', '11113666', '16'))
132:885|4c02ff95-5afe-43de-a459-fb7faf928780,('FSM', '24057857', '24059473', ('132:885|4c02ff95-5afe-43de-a459-fb7faf928780', 'uLTRA', '-', '753', '4', '3', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:GT-AA', '24057906-24058483:24058691-24058931:24059133-24059195:24059282-24059287', 'NA', '2R', '24057854', '24059487', '0'))
105:1359|f009de6e-024a-42e3-859b-c6335e767fa7,('FSM', '8481837', '8483339', ('105:1359|f009de6e-024a-42e3-859b-c6335e767fa7', 'uLTRA', '-', '1254', '2', '1', '0', 'NNC', 'GT-AG:AA-CT', '8481958-8482184:8483311-10347794', 'NA', 'X', '8481837', '10347804', '0'))
103:1045|cd0eaf79-8d4b-470d-80e4-d8fa57201a0d,('FSM', '21266874', '21269025', ('103:1045|cd0eaf79-8d4b-470d-80e4-d8fa57201a0d', 'uLTRA', '-', '942', '3', '3', '0', 'ISM', 'GT-AG:GT-AG:GT-AG', '21267453-21267509:21267557-21267619:21267740-21268770', 'NA', '3R', '21267225', '21269025', '16'))
96:471|b6ad6a72-6b08-49af-a7a4-512b7299b0ba,('FSM', '25246276', '25247469', ('96:471|b6ad6a72-6b08-49af-a7a4-512b7299b0ba', 'uLTRA', '-', '375', '2', '1', '0', 'NNC', 'GT-AG:AA-AG', '25246381-25246447:25246667-25247422', 'NA', '3R', '25246274', '25247469', '16'))
86:705|6b8c02ed-2fb3-4d0f-b2d8-eb443e8a9cbf,('FSM', '3220974', '3222954', ('86:705|6b8c02ed-2fb3-4d0f-b2d8-eb443e8a9cbf', 'uLTRA', '-', '619', '4', '0', '0', 'NNC', 'AA-AT:AA-TC:GA-AT:CT-TA', '3221125-3221137:3221307-3221490:3221733-3221905:3222005-3222950', 'NA', '3L', '3220956', '3222980', '16'))
109:471|75c44fa2-f743-4d98-8d9c-cdeca504d3be,('FSM', '21293772', '21294408', ('109:471|75c44fa2-f743-4d98-8d9c-cdeca504d3be', 'uLTRA', '-', '362', '3', '2', '0', 'NNC', 'CA-AG:GT-AG:GT-AG', '21293846-21293849:21293874-21294053:21294161-21294230', 'NA', '2R', '21293770', '21294405', '0'))
107:1421|9b26113f-1578-43f8-ba87-f82236422c41,('FSM', '23072905', '23074685', ('107:1421|9b26113f-1578-43f8-ba87-f82236422c41', 'uLTRA', '-', '1314', '2', '1', '0', 'NNC', 'GT-AG:AT-AG', '23073642-23074023:23074463-23074623', 'NA', '2R', '23072908', '23074685', '16'))
106:623|6c6fddd2-2b2e-45f1-9400-0c29daf85de5,('FSM', '23355260', '23356032', ('106:623|6c6fddd2-2b2e-45f1-9400-0c29daf85de5', 'uLTRA', '-', '517', '3', '0', '0', 'NNC', 'AG-TT:GA-AG:AG-AA', '23355363-23355447:23355737-23355801:23355953-23356148', 'NA', '3R', '23355327', '23356210', '16'))
89:1884|9dbde198-291d-4c3e-bccf-efe5f0bbeed1,('FSM', '4702339', '4705126', ('89:1884|9dbde198-291d-4c3e-bccf-efe5f0bbeed1', 'uLTRA', '-', '1795', '5', '4', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:GT-AG:AA-TT', '4702591-4702823:4702892-4703554:4704119-4704194:4704517-4704587:4705123-4705137', 'NA', 'X', '4702339', '4705149', '0'))
89:1161|f93a3352-429b-4d59-9842-f4fbc6664365,('FSM', '29747710', '29748858', ('89:1161|f93a3352-429b-4d59-9842-f4fbc6664365', 'uLTRA', '-', '1072', '0', '0', '0', 'NO_SPLICE', 'NA', 'NA', 'NA', '3R', '29747707', '29748858', '16'))
99:1695|d0ff4049-a61c-4b59-9287-b22e53471d55,('FSM', '6071073', '6074080', ('99:1695|d0ff4049-a61c-4b59-9287-b22e53471d55', 'uLTRA', '-', '1596', '5', '4', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:GT-AG:AC-CT', '6071187-6072413:6072676-6072733:6072983-6073039:6073173-6073236:6073961-6074051', 'NA', '2L', '6071073', '6074197', '0'))
90:1199|bba71b31-eb4a-4e78-bcd0-5f2827484edf,('FSM', '29747804', '29748851', ('90:1199|bba71b31-eb4a-4e78-bcd0-5f2827484edf', 'uLTRA', '-', '1109', '0', '0', '0', 'NO_SPLICE', 'NA', 'NA', 'NA', '3R', '29747714', '29748770', '16'))
110:4543|bd260db2-f2ce-4434-a81b-e2c8121d7811,('FSM', '10041010', '10044610', ('110:4543|bd260db2-f2ce-4434-a81b-e2c8121d7811', 'uLTRA', '-', '4433', '11', '5', '2', 'NNC', 'GC-GT:AA-CG:AT-AC:CT-AG:GT-AC:CT-AC:CA-GA:GT-AG:GT-AG:GT-AG:GT-AG', '5753317-6834247:6834447-7570081:7570280-8389976:8390010-9444010:9444076-10041971:10041998-10042791:10043021-10043070:10043349-10043402:10043694-10043765:10044004-10044061:10044249-10044303', 'NA', '3R', '5753118', '10044607', '0'))
85:1134|94e6d64c-aca3-4c29-96bb-c61dcc61f5e8,('FSM', '13852944', '13854344', ('85:1134|94e6d64c-aca3-4c29-96bb-c61dcc61f5e8', 'uLTRA', '-', '1049', '3', '2', '0', 'NNC', 'GT-GA:GT-AG:GT-AG', '13853101-13853180:13853905-13854101:13854224-13854297', 'NA', '2R', '13852941', '13854332', '16'))
101:846|85f17de7-7184-481c-a99b-61dee4263df6,('FSM', '24057845', '24059478', ('101:846|85f17de7-7184-481c-a99b-61dee4263df6', 'uLTRA', '-', '745', '4', '3', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:GT-AA', '24057902-24058483:24058691-24058931:24059133-24059195:24059282-24059287', 'NA', '2R', '24057841', '24059487', '0'))
99:1017|59d00144-8adb-4fb3-8d7e-77735a8bc08e,('FSM', '17248378', '17249449', ('99:1017|59d00144-8adb-4fb3-8d7e-77735a8bc08e', 'uLTRA', '-', '918', '0', '0', '0', 'NO_SPLICE', 'NA', 'NA', 'NA', 'X', '17248371', '17249328', '16'))
108:354|001bbae0-0f73-4347-aa24-30e7573435f5,('FSM', '20870401', '20870684', ('108:354|001bbae0-0f73-4347-aa24-30e7573435f5', 'uLTRA', '-', '246', '2', '1', '0', 'NNC', 'GT-AG:TA-CA', '20870491-20870555:20870678-20870765', 'NA', '2R', '20870395', '20870798', '0'))
102:944|dfdacc4b-18e4-459b-b95a-eb204128cde9,('FSM', '31744300', '31745181', ('102:944|dfdacc4b-18e4-459b-b95a-eb204128cde9', 'uLTRA', '-', '842', '2', '1', '0', 'NNC', 'GT-AG:AA-GG', '31744938-31745000:31745178-32013408', 'NA', '3R', '31744287', '32013423', '0'))
105:614|40fe38b6-826b-42b2-8d00-4f7e5b331312,('FSM', '6231793', '6232368', ('105:614|40fe38b6-826b-42b2-8d00-4f7e5b331312', 'uLTRA', '-', '509', '2', '1', '0', 'NNC', 'AA-GA:GT-AG', '6185120-6231804:6232200-6232263', 'NA', '3L', '6185039', '6232362', '16'))
105:644|35218418-38a0-4302-a92c-8210c03f7a2a,('FSM', '9428793', '9429812', ('105:644|35218418-38a0-4302-a92c-8210c03f7a2a', 'uLTRA', '-', '539', '4', '0', '0', 'NNC', 'CT-GA:AG-AC:TT-TG:GT-AA', '9428871-9428948:9429268-9429327:9429479-9429848:9429881-9429945', 'NA', '3L', '9428854', '9429969', '16'))
128:1411|adea361d-8be0-47d5-9483-2f867ecbc6ca,('FSM', '12907983', '12909607', ('128:1411|adea361d-8be0-47d5-9483-2f867ecbc6ca', 'uLTRA', '-', '1283', '3', '0', '0', 'NNC', 'GT-AA:GA-AA:AG-GA', '12908042-12908099:12908802-12909049:12909294-12909361', 'NA', 'X', '12908027', '12909721', '16'))
88:472|e59b7c43-47b3-4688-b0fb-c44ed4cce206,('FSM', '15144965', '15145519', ('88:472|e59b7c43-47b3-4688-b0fb-c44ed4cce206', 'uLTRA', '-', '384', '3', '0', '0', 'NNC', 'GC-AA:TC-AC:TG-AA', '15144983-15144999:15145122-15145210:15145303-15145414', 'NA', '2R', '15144974', '15145551', '16'))
106:3097|4d89e359-901a-4c37-b862-7be80fe2af14,('FSM', '19683798', '19687242', ('106:3097|4d89e359-901a-4c37-b862-7be80fe2af14', 'uLTRA', '-', '2991', '3', '2', '0', 'NNC', 'AT-TC:GT-AG:GT-AG', '2727697-19683807:19684096-19684439:19685910-19685989', 'NA', 'X', '2727667', '19687241', '0'))
105:662|e842c2fc-3c20-4f22-80d1-3a89e8341265,('FSM', '20850598', '20851435', ('105:662|e842c2fc-3c20-4f22-80d1-3a89e8341265', 'uLTRA', '-', '557', '3', '2', '0', 'NNC', 'GT-AG:GT-AG:AA-CG', '20850627-20850854:20850943-20851030:20851427-20908263', 'NA', '3R', '20850596', '20908328', '0'))
105:544|de92ecf1-c1ce-49de-bca0-1e02e90d2a72,('FSM', '29490548', '29491100', ('105:544|de92ecf1-c1ce-49de-bca0-1e02e90d2a72', 'uLTRA', '-', '439', '1', '1', '0', 'ISM', 'GT-AG', '29490753-29490809', 'NA', '3R', '29490546', '29490957', '16'))
99:391|4ab73c1c-dc71-44f2-99b3-64ca27a83c0d,('FSM', '12757144', '12757503', ('99:391|4ab73c1c-dc71-44f2-99b3-64ca27a83c0d', 'uLTRA', '-', '292', '1', '0', '0', 'NNC', 'CG-AG', '12757231-12757346', 'NA', '2R', '12757141', '12757503', '16'))
89:1443|8cf75f3b-a10a-4c89-84f7-94b7e67121c6,('FSM', '11221896', '11224946', ('89:1443|8cf75f3b-a10a-4c89-84f7-94b7e67121c6', 'uLTRA', '-', '1354', '6', '3', '0', 'NNC', 'GT-AG:GT-AA:AT-AG:GT-AG:GT-AG:AC-AA', '11221932-11222174:11222367-11222489:11222689-11223394:11223530-11223857:11224247-11224490:11224944-11335351', 'NA', '3R', '11221896', '11335417', '0'))
108:825|084030fc-7b92-404c-b02b-73066f9cb3f7,('FSM', '3220938', '3222955', ('108:825|084030fc-7b92-404c-b02b-73066f9cb3f7', 'uLTRA', '-', '717', '4', '0', '0', 'NNC', 'AA-AT:AA-TC:GA-AT:CT-TA', '3221125-3221137:3221307-3221490:3221733-3221905:3222005-3222950', 'NA', '3L', '3220934', '3222979', '16'))
99:698|0a5ebb93-e777-4a05-b68f-09183d78c348,('FSM', '12870259', '12870931', ('99:698|0a5ebb93-e777-4a05-b68f-09183d78c348', 'uLTRA', '-', '599', '0', '0', '0', 'NO_SPLICE', 'NA', 'NA', 'NA', '2R', '12870259', '12870931', '16'))
128:713|bd547397-ec65-461d-aa5f-63e828763826,('FSM', '24927215', '24927905', ('128:713|bd547397-ec65-461d-aa5f-63e828763826', 'uLTRA', '-', '585', '2', '1', '1', 'NIC', 'GT-AG:GT-AG', '24927352-24976488:24976612-24976678', 'NA', '3L', '24927215', '24976996', '0'))
106:718|9e7107cc-0002-45b0-aea2-caa70dcd627c,('FSM', '5465626', '5467093', ('106:718|9e7107cc-0002-45b0-aea2-caa70dcd627c', 'uLTRA', '-', '612', '4', '3', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:TA-AG', '5465731-5465799:5466027-5466152:5466381-5466979:5467008-5753118', 'NA', '3R', '5465629', '5753185', '16'))
117:453|f108c190-4d57-4aab-af1e-0eb17a9fef60,('FSM', '24061849', '24062425', ('117:453|f108c190-4d57-4aab-af1e-0eb17a9fef60', 'uLTRA', '-', '336', '3', '2', '0', 'NNC', 'AA-CT:GT-AG:GT-AG', '23987508-24061852:24061992-24062197:24062301-24062387', 'NA', '2R', '23987470', '24062430', '16'))
100:1762|a9d3bc4b-d540-4399-95f7-4a6fef9cc87a,('FSM', '24960502', '24965102', ('100:1762|a9d3bc4b-d540-4399-95f7-4a6fef9cc87a', 'uLTRA', '-', '1662', '3', '2', '0', 'NNC', 'GT-AG:GT-AG:CT-TC', '24961503-24961605:24961747-24964571:24965076-24965077', 'NA', '2R', '24960504', '24965104', '16'))
110:1656|b9c48fa5-6a29-49d8-8944-6c21aad48b21,('FSM', '10053859', '10055498', ('110:1656|b9c48fa5-6a29-49d8-8944-6c21aad48b21', 'uLTRA', '-', '1546', '2', '1', '0', 'NNC', 'GT-AG:AT-CT', '10054136-10054213:10055498-10382928', 'NA', 'X', '10053857', '10382937', '0'))
97:1170|3b5ca155-a55a-4ffa-88d8-e1665f4c06c8,('FSM', '9678019', '9679662', ('97:1170|3b5ca155-a55a-4ffa-88d8-e1665f4c06c8', 'uLTRA', '-', '1073', '4', '3', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:TT-AT', '9678086-9678561:9678648-9678719:9678976-9679042:9679658-10048797', 'NA', '3R', '9677961', '10048851', '0'))
111:1103|3b310fec-0f86-478b-bba1-6df39284fa5c,('FSM', '10480230', '10481891', ('111:1103|3b310fec-0f86-478b-bba1-6df39284fa5c', 'uLTRA', '-', '992', '4', '3', '0', 'NNC', 'TT-AG:GT-AG:GT-AG:GT-AG', '10480311-10480322:10480542-10481089:10481169-10481226:10481290-10481362', 'NA', '2R', '10480230', '10481887', '0'))
104:811|14abf0c9-cc5f-4211-acd1-77bd3a94298b,('FSM', '21142399', '21143260', ('104:811|14abf0c9-cc5f-4211-acd1-77bd3a94298b', 'uLTRA', '-', '707', '3', '2', '0', 'NNC', 'GT-AG:GT-AG:GT-AG', '21142461-21142545:21142783-21142835:21143046-21143098', 'NA', '2R', '21142399', '21143261', '0'))
114:1107|9d05085b-adc6-4b13-90de-e55f2ad9b286,('FSM', '20435104', '20436062', ('114:1107|9d05085b-adc6-4b13-90de-e55f2ad9b286', 'uLTRA', '-', '993', '2', '1', '0', 'NNC', 'AA-AT:GT-AG', '20401809-20435109:20435914-20435985', 'NA', '3L', '20401792', '20436194', '16'))
99:1253|045a000d-a38e-43c6-b516-bc82e8907060,('FSM', '12120062', '12121273', ('99:1253|045a000d-a38e-43c6-b516-bc82e8907060', 'uLTRA', '-', '1154', '3', '1', '0', 'NNC', 'GT-AG:AA-TT:AT-TT', '12120588-12120654:12121185-12121296:12121495-12121583', 'NA', '3L', '12120062', '12121591', '0'))
95:1356|da930c7a-2ba6-4dac-8f55-b66ceea1e8cc,('FSM', '8481837', '8483342', ('95:1356|da930c7a-2ba6-4dac-8f55-b66ceea1e8cc', 'uLTRA', '-', '1261', '2', '1', '0', 'NNC', 'GT-AG:AA-CT', '8481958-8482184:8483311-10347794', 'NA', 'X', '8481837', '10347804', '0'))
88:587|1be1e3a3-6d7f-4913-bcef-ebf820e68af8,('FSM', '5071006', '5071907', ('88:587|1be1e3a3-6d7f-4913-bcef-ebf820e68af8', 'uLTRA', '-', '499', '3', '1', '0', 'NNC', 'GT-AG:GT-AC:GG-CC', '5071030-5071102:5071157-5071205:5071405-5071704', 'NA', '2L', '5071003', '5072001', '0'))
110:3143|f30827f5-104a-48a1-afb6-2c41005409a9,('FSM', '19905165', '19913734', ('110:3143|f30827f5-104a-48a1-afb6-2c41005409a9', 'uLTRA', '-', '3033', '5', '4', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:GT-AG:AA-CG', '19905360-19905630:19905887-19908433:19908609-19910892:19911859-19912311:19913730-21646603', 'NA', '3R', '19905165', '21646618', '0'))
92:855|4f6243c2-42d2-4f0d-b0d1-99d20e5afdae,('FSM', '9967332', '9968494', ('92:855|4f6243c2-42d2-4f0d-b0d1-99d20e5afdae', 'uLTRA', '-', '763', '3', '2', '0', 'NNC', 'GA-AG:GT-AG:GT-AG', '9967429-9967616:9967877-9967938:9968247-9968316', 'NA', '2L', '9967322', '9968492', '0'))
107:439|4330e7a7-b5f8-4ed6-b537-2c4e4aa433ea,('FSM', '17572326', '17572774', ('107:439|4330e7a7-b5f8-4ed6-b537-2c4e4aa433ea', 'uLTRA', '-', '332', '2', '1', '0', 'NNC', 'GT-AG:AA-GT', '17572523-17572651:17572784-17572939', 'NA', '2R', '17572332', '17572940', '16'))
108:1116|147e1ba4-2862-4251-9369-107e49c281e9,('FSM', '20994908', '20996118', ('108:1116|147e1ba4-2862-4251-9369-107e49c281e9', 'uLTRA', '-', '1008', '3', '2', '0', 'NNC', 'GT-AG:GT-AG:AA-TT', '20994993-20995102:20995308-20995445:20996118-21603995', 'NA', '2R', '20994908', '21604033', '0'))
107:517|45bc8db7-5b38-418e-b631-ad18e46affd9,('FSM', '23385886', '23386418', ('107:517|45bc8db7-5b38-418e-b631-ad18e46affd9', 'uLTRA', '-', '410', '2', '1', '0', 'NNC', 'GT-AG:AC-AG', '23386045-23386116:23386317-23386321', 'NA', '2R', '23385875', '23386418', '16'))
104:1327|682667d4-141d-4896-8362-06b44947e8bb,('FSM', '4139132', '4141047', ('104:1327|682667d4-141d-4896-8362-06b44947e8bb', 'uLTRA', '-', '1223', '2', '1', '0', 'NNC', 'AA-AG:GT-AG', '4139196-4139906:4139994-4140050', 'NA', '3L', '4139132', '4141066', '0'))
110:1886|6445693e-44c9-405b-b6b5-f222404d3f0b,('FSM', '22419103', '22421080', ('110:1886|6445693e-44c9-405b-b6b5-f222404d3f0b', 'uLTRA', '-', '1776', '2', '1', '0', 'NNC', 'GT-AG:TA-AG', '22420322-22420387:22420790-22420961', 'NA', '3R', '22419094', '22421080', '16'))
125:709|eb426c93-8de7-499d-80ec-b27d3b4eaa23,('FSM', '10408357', '10410454', ('125:709|eb426c93-8de7-499d-80ec-b27d3b4eaa23', 'uLTRA', '-', '584', '2', '1', '0', 'NNC', 'GG-AG:GT-AG', '10408397-10409710:10410051-10410240', 'NA', '2L', '10408357', '10410457', '0'))
109:728|9234687c-e524-47ca-b2f7-fa6b1fea4151,('FSM', '20263989', '20264872', ('109:728|9234687c-e524-47ca-b2f7-fa6b1fea4151', 'uLTRA', '-', '619', '4', '3', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:GG-GC', '20264007-20264075:20264110-20264246:20264432-20264492:20264848-20264976', 'NA', '2R', '20263987', '20265085', '0'))
113:956|53647591-b67d-494d-ab7f-878f627277bb,('FSM', '10232539', '10234454', ('113:956|53647591-b67d-494d-ab7f-878f627277bb', 'uLTRA', '-', '843', '2', '1', '0', 'NNC', 'GT-AG:AA-AT', '10232659-10233756:10234450-10234515', 'NA', '2L', '10232514', '10234538', '0'))
107:1555|bfec213a-abf9-4553-b93d-21006450cf6d,('FSM', '8054339', '8056373', ('107:1555|bfec213a-abf9-4553-b93d-21006450cf6d', 'uLTRA', '-', '1448', '2', '1', '0', 'NNC', 'GT-AG:AG-AG', '8055439-8055875:8056173-8056208', 'NA', '3L', '8054336', '8056373', '16'))
114:1527|94dac50b-3471-4311-8d09-c86e22bb5ad1,('FSM', '11221896', '11224946', ('114:1527|94dac50b-3471-4311-8d09-c86e22bb5ad1', 'uLTRA', '-', '1413', '5', '3', '0', 'NNC', 'GT-AG:GT-AA:AT-AG:GT-AG:GT-AG', '11221932-11222174:11222367-11222489:11222689-11223394:11223530-11223857:11224247-11224490', 'NA', '3R', '11221896', '11224945', '0'))
89:1049|29c11cd7-8926-460b-b928-180d8035895f,('FSM', '10099690', '10107694', ('89:1049|29c11cd7-8926-460b-b928-180d8035895f', 'uLTRA', '-', '960', '6', '5', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:GT-AG:GT-AG:GT-AG', '10099790-10104255:10104409-10104716:10104830-10104940:10105067-10105701:10105825-10106288:10106452-10107466', 'NA', '2R', '10099690', '10107695', '0'))
105:592|5377c474-c64a-425f-a214-0808b7eabc04,('FSM', '9095272', '9097304', ('105:592|5377c474-c64a-425f-a214-0808b7eabc04', 'uLTRA', '-', '487', '7', '5', '0', 'NNC', 'GT-AG:GT-AG:GT-AG:GT-AG:GT-AG:GT-AT:AT-AG', '9095339-9095577:9095629-9095897:9095958-9096149:9096202-9096382:9096438-9096670:9096735-9096830:9097029-9097241', 'NA', '2R', '9095272', '9097313', '0'))
106:845|37bcf4cd-0c66-468e-ae49-b3d0092651be,('FSM', '11822856', '11824211', ('106:845|37bcf4cd-0c66-468e-ae49-b3d0092651be', 'uLTRA', '-', '739', '2', '1', '0', 'NNC', 'TG-AG:GT-AG', '11822983-11823199:11823355-11823657', 'NA', '3L', '11822856', '11824212', '0'))
88:636|236e9597-6730-448f-a70c-40b73a42bba6,('FSM', '8339940', '8340998', ('88:636|236e9597-6730-448f-a70c-40b73a42bba6', 'uLTRA', '-', '548', '3', '2', '0', 'NNC', 'GT-AG:GT-AG:AA-TA', '8340089-8340427:8340771-8340912:8341043-8341186', 'NA', '3R', '8339943', '8341187', '16'))
111:851|d690073d-13eb-4a33-8f2b-2393c4ebb2df,('FSM', '3197859', '3199020', ('111:851|d690073d-13eb-4a33-8f2b-2393c4ebb2df', 'uLTRA', '-', '740', '2', '1', '0', 'NNC', 'GT-AG:AA-AG', '3198431-3198751:3198866-3198890', 'NA', '3L', '3197862', '3199020', '16'))
105:1534|4d70d019-b3ac-4dd6-8df4-8cecc7f4c1a3,('FSM', '5753316', '5754790', ('105:1534|4d70d019-b3ac-4dd6-8df4-8cecc7f4c1a3', 'uLTRA', '-', '1429', '3', '2', '0', 'NNC', 'GT-AG:GT-AG:TC-CA', '5754239-5754300:5754447-5754508:5754774-5754816', 'NA', '3R', '5753317', '5754878', '16'))
120:1135|abc3539b-dd4b-4c4e-a419-58198b9679c5,('FSM', '9963835', '9964984', ('120:1135|abc3539b-dd4b-4c4e-a419-58198b9679c5', 'uLTRA', '-', '1015', '1', '0', '1', 'NIC', 'GT-AG', '9964321-9964633', 'NA', '2R', '9963834', '9965005', '16'))
110:714|3f09f564-6d92-451f-894b-4116fe8f3604,('FSM', '10408358', '10410448', ('110:714|3f09f564-6d92-451f-894b-4116fe8f3604', 'uLTRA', '-', '604', '2', '1', '0', 'NNC', 'GG-AG:GT-AG', '10408397-10409710:10410051-10410240', 'NA', '2L', '10408353', '10410454', '0'))
105:333|a5f34f90-12b9-4c9f-90bd-65dba0a4089a,('FSM', '29715092', '29715376', ('105:333|a5f34f90-12b9-4c9f-90bd-65dba0a4089a', 'uLTRA', '-', '228', '1', '0', '0', 'NNC', 'GT-TT', '29715204-29715243', 'NA', '3R', '29715092', '29715376', '16'))
99:650|fe36878d-477a-41e5-a59c-dbca47a83851,('FSM', '30045231', '30046159', ('99:650|fe36878d-477a-41e5-a59c-dbca47a83851', 'uLTRA', '-', '551', '3', '2', '0', 'NNC', 'AT-AT:GT-AG:GT-AG', '29794596-30045228:30045624-30045686:30045786-30046133', 'NA', '3R', '29794550', '30046159', '16'))
111:694|5b4d7eed-3aff-47d7-b124-0059c7776984,('FSM', '10408357', '10410459', ('111:694|5b4d7eed-3aff-47d7-b124-0059c7776984', 'uLTRA', '-', '583', '2', '1', '0', 'NNC', 'GG-AG:GT-AG', '10408397-10409710:10410051-10410240', 'NA', '2L', '10408357', '10410457', '0'))
106:668|c8c96a72-182e-4c76-aaf3-fcc7205d2caa,('FSM', '3221108', '3222956', ('106:668|c8c96a72-182e-4c76-aaf3-fcc7205d2caa', 'uLTRA', '-', '562', '3', '1', '0', 'NNC', 'GT-AG:AT-AG:GT-CC', '3221283-3221466:3221709-3221847:3222047-3222926', 'NA', '3L', '3221113', '3222956', '16'))
106:878|5dc7f987-c72a-4b9a-ba80-bd58e29bb4b0,('FSM', '9967330', '9968492', ('106:878|5dc7f987-c72a-4b9a-ba80-bd58e29bb4b0', 'uLTRA', '-', '772', '3', '2', '0', 'NNC', 'GA-AG:GT-AG:GT-AG', '9967429-9967616:9967877-9967938:9968247-9968316', 'NA', '2L', '9967330', '9968492', '0'))
96:1158|76605d71-24f5-47aa-99b6-03aa2ff1c91d,('FSM', '13852955', '13854368', ('96:1158|76605d71-24f5-47aa-99b6-03aa2ff1c91d', 'uLTRA', '-', '1062', '3', '2', '0', 'NNC', 'GT-GA:GT-AG:GT-AG', '13853101-13853180:13853905-13854101:13854224-13854297', 'NA', '2R', '13852949', '13854377', '16'))
108:429|8b9c42fc-6905-4116-8ad8-4f91abc1201c,('FSM', '21293773', '21294404', ('108:429|8b9c42fc-6905-4116-8ad8-4f91abc1201c', 'uLTRA', '-', '321', '3', '2', '0', 'NNC', 'CA-AG:GT-AG:GT-AG', '21293846-21293849:21293874-21294053:21294161-21294230', 'NA', '2R', '21293773', '21294405', '0'))
126:470|123118b4-d641-41a0-be3c-7400d909ab7e,('FSM', '25246286', '25247468', ('126:470|123118b4-d641-41a0-be3c-7400d909ab7e', 'uLTRA', '-', '344', '2', '1', '0', 'NNC', 'GT-AG:AA-AG', '25246381-25246447:25246667-25247422', 'NA', '3R', '25246265', '25247468', '16'))
109:717|b364609a-f946-4d99-af6b-2fecb4df19ce,('FSM', '14625830', '14626605', ('109:717|b364609a-f946-4d99-af6b-2fecb4df19ce', 'uLTRA', '-', '608', '2', '1', '0', 'NNC', 'GA-AG:GT-AG', '14625903-14626025:14626229-14626293', 'NA', '3R', '14625827', '14626605', '0'))
108:1741|ab469e3b-4003-4b82-b460-e4e8b1bfeccb,('FSM', '14890265', '14892389', ('108:1741|ab469e3b-4003-4b82-b460-e4e8b1bfeccb', 'uLTRA', '-', '1633', '5', '4', '0', 'NNC', 'CG-AG:GT-AG:GT-AG:GT-AG:GT-AG', '14890405-14890695:14890902-14890961:14891290-14891352:14891723-14891784:14891876-14891950', 'NA', '3R', '14890265', '14892388', '0'))
102:973|4f7095c2-5167-469d-95d0-276eb9a943d0,('FSM', '12759690', '12760827', ('102:973|4f7095c2-5167-469d-95d0-276eb9a943d0', 'uLTRA', '-', '871', '1', '0', '0', 'NNC', 'GT-CA', '12760524-12760800', 'NA', '2R', '12759692', '12760827', '16'))
105:433|da5d6277-4ad0-4705-83b4-c518b160be3c,('FSM', '21293772', '21294408', ('105:433|da5d6277-4ad0-4705-83b4-c518b160be3c', 'uLTRA', '-', '328', '3', '2', '0', 'NNC', 'CA-AG:GT-AG:GT-AG', '21293846-21293849:21293874-21294053:21294161-21294230', 'NA', '2R', '21293772', '21294405', '0'))
